kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,handWingIndex,birdBodyMassLog,birdDietVend,birdDietVect,birdDietFish,birdDietVunk,birdWataroundsurfForStrat,birdFruitDiet,birdInvDiet,birdNectDiet,birdPlantDiet,birdScavDiet,birdSeedDiet,birdVertDiet,birdAerialForStrat,birdNearWaterForStrat,birdCanopyForStrat,birdGroundForStrat,birdMidHiForStrat,birdUnderForStrat,birdPrefHabitat,birdHabitatScore,categoryThreatMMA,categoryThreatIUCN,birdForStrarRef
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,morphoeus,Hahn & Küster,1823,Monasa morphoeus Hahn & Küster 1823,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,12,11,2019,201911121401_CN9,CN09,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,morphoeus,Hahn & Küster,1823,Monasa morphoeus Hahn & Küster 1823,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,10,11,2019,201911100811_CN10,CN10,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,6,11,2019,201911060711_CN6,CN06,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,6,11,2019,201911060721_CN6,CN06,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,8,11,2019,201911080741_CN7,CN07,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,8,11,2019,201911080741_CN7,CN07,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,9,11,2019,201911091301_CN7,CN07,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,12,11,2019,201911121011_CN7,CN07,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,13,11,2019,201911130941_CN7,CN07,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,14,11,2019,201911140751_CN8,CN08,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,14,11,2019,201911140751_CN8,CN08,sound record - bird song identification by specialist,,,,21.93972432,1.943988875,0,10,0,0,0,10,80,0,0,0,0,,0,,0,33,33,33,,1,LC,LC,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,9,11,2019,201911091611_CN8b,CN08,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,10,11,2019,201911100951_CN10,CN10,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,10,11,2019,201911101121_CN10,CN10,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animalia,Chordata,Aves,,Bucconidae,,,Monasa,,,sp,,,Monasa sp  ,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,12,11,2019,201911120751_CN10,CN10,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
