kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,beeAttractScent,beeBodyWeight,beeCropPol,beeITDist,beeMaxComDist,beeMaxHomDist,beeMaxForDist,beeNesting,beeNestLoc,beeNestType,beeSociality,beeTipHomDist,beeWingLoad,beekeepSp,categoryThreatMMA,categoryThreatIUCN,beekeepRef
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-478,CN13,Active_net_collecting,,,,,35.71914832,yes,2.8,1.79339763,1.387183561,1.880513807,cavity,renter,,Social,0.64074664,1.8823,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-490,CN13,Active_net_collecting,,,,,33.42635391,yes,2.7,1.6204744,1.227355661,1.728798538,cavity,renter,,Social,0.569483733,1.8155,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-443,CN13,Honey_trap,,,,,37.33327658,yes,2.85,1.884115271,1.472338942,1.959098,cavity,renter,,Social,0.678589345,1.9157,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-444,CN13,Honey_trap,,,,,32.33972303,yes,2.65,1.538188275,1.152512413,1.655646847,cavity,renter,,Social,0.535997943,1.7821,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-508,CN13,Honey_trap,,,,,31.98674835,yes,2.65,1.538188275,1.152512413,1.655646847,cavity,renter,,Social,0.535997943,1.7821,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1311,CN13,Honey_trap,,,,,35.99492481,yes,2.8,1.79339763,1.387183561,1.880513807,cavity,renter,,Social,0.64074664,1.8823,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-509,CN14,Active_net_collecting,,,,,34.54140941,yes,2.75,1.705530736,1.305551017,1.803750734,cavity,renter,,Social,0.604389058,1.8489,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-513,CN14,Active_net_collecting,,,,,35.88630271,yes,2.8,1.79339763,1.387183561,1.880513807,cavity,renter,,Social,0.64074664,1.8823,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,14,5,2022,CN-1214,CN14,Active_net_collecting,,,,,35.94440802,yes,2.8,1.79339763,1.387183561,1.880513807,cavity,renter,,Social,0.64074664,1.8823,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-451,CN14,Honey_trap,,,,,41.17646276,yes,3,2.173772339,1.749806975,2.205877862,cavity,renter,,Social,0.80135898,2.0159,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,15,5,2022,CN-1192,CN14,Honey_trap,,,,,35.60801402,yes,2.8,1.79339763,1.387183561,1.880513807,cavity,renter,,Social,0.64074664,1.8823,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apini,Apis,,,mellifera,Linnaeus,1758,Apis mellifera Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,15,5,2022,CN-1193,CN14,Honey_trap,,,,,36.13839496,yes,2.8,1.79339763,1.387183561,1.880513807,cavity,renter,,Social,0.64074664,1.8823,yes,NE,NE,PUBLIC DOMAIN
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochlora,(Oxystoglossella),,sp.04,,,Augochlora sp.04  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-149,CN06,Active_net_collecting,,,,,5.291770506,,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Solitary,0.053260391,0.8803,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochlora,(Augochlora),,sp.13,,,Augochlora sp.13  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,29,3,2022,CN-59,CN09,Honey_trap,,,,,5.74982674,,1.35,0.23462298,0.119042891,0.34790607,cavity,renter,,Solitary,0.060192458,0.9137,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochlora,(Augochlora),,sp.15,,,Augochlora sp.15  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-144,CN06,Honey_trap,,,,,5.354449831,,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Solitary,0.053260391,0.8803,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochlora,(Augochlora),,sp.16,,,Augochlora sp.16  ,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,understory,26,3,2022,CN-315,CN10,Honey_trap,,,,,8.050246799,,1.6,0.376778846,0.210895766,0.515382324,cavity,renter,,Solitary,0.104413579,1.0807,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochlora,(Augochlora),,sp.58,,,Augochlora sp.58  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,29,3,2022,CN-56,CN09,Honey_trap,,,,,6.248495241,,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Solitary,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochloropsis,,,hebescens,Smith,1879,Augochloropsis hebescens Smith 1879,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-155,CN06,Active_net_collecting,,,,,22.17115564,no,2.65,1.538188275,1.152512413,1.655646847,soil,excavator,,Solitary,0.535997943,1.7821,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochloropsis,,,hebescens,Smith,1879,Augochloropsis hebescens Smith 1879,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-227,CN06,Honey_trap,,,,,23.16352825,no,2.7,1.6204744,1.227355661,1.728798538,soil,excavator,,Solitary,0.569483733,1.8155,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorini,Augochloropsis,,,sp.34,,,Augochloropsis sp.34  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-226,CN06,Honey_trap,,,,,8.446363576,,1.65,0.410530319,0.233911167,0.55340154,soil,excavator,,Solitary,0.115367358,1.1141,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Cephalotrigona,,,capitata,Smith,1854,Cephalotrigona capitata Smith 1854,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.452847,,,670,understory,20,8,2022,CN-1690,CN05,Honey_trap,,,,,24.15623758,yes,2.3,1.036327939,0.715444412,1.193099008,cavity,renter,,Social,0.338627048,1.5483,yes,NE,NE,ABELHA.ORG
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Cephalotrigona,,,femorata,Smith,1854,Cephalotrigona femorata Smith 1854,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-483,CN13,Active_net_collecting,,,,,21.67583665,no,2.2,0.915533909,0.616019902,1.076523862,cavity,renter,,Social,0.293179994,1.4815,yes,NE,NE,ABELHA.ORG
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Crewella),,sp.08,,,Ceratina sp.08  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-161,CN06,Active_net_collecting,,,,,7.525128451,,1.3,0.211190348,0.104841524,0.318823976,,,,Solitary,0.053260391,0.8803,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Ceratinula),,sp.09,,,Ceratina sp.09  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-156,CN06,Active_net_collecting,,,,,2.780621225,,0.8,0.054552528,0.020455067,0.10371633,,,,Solitary,0.011036154,0.5463,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Crewella),,sp.09,,,Ceratina sp.09  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-151,CN06,Active_net_collecting,,,,,7.521971939,,1.3,0.211190348,0.104841524,0.318823976,,,,Solitary,0.053260391,0.8803,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Crewella),,sp.09,,,Ceratina sp.09  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-199,CN06,Active_net_collecting,,,,,8.794204831,,1.4,0.259659947,0.134544816,0.378437484,,,,Solitary,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Ceratinula),,sp.10,,,Ceratina sp.10  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-146,CN06,Active_net_collecting,,,,,5.322146395,,1.1,0.132557043,0.059748606,0.216641314,,,,Solitary,0.03098811,0.7467,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Crewella),,sp.10,,,Ceratina sp.10  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-160,CN06,Active_net_collecting,,,,,12.24925471,,1.65,0.410530319,0.233911167,0.55340154,,,,Solitary,0.115367358,1.1141,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Ceratinula),,sp.11,,,Ceratina sp.11  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-148,CN06,Active_net_collecting,,,,,3.523859553,,0.9,0.075757933,0.03040747,0.136195552,,,,Solitary,0.016167922,0.6131,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopini,Ceratina,(Crewella),,sp.11,,,Ceratina sp.11  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-152,CN06,Active_net_collecting,,,,,6.263845947,,1.2,0.168949657,0.080080002,0.264939201,,,,Solitary,0.04108711,0.8135,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Halictini,Dialictus,,,sp.01,,,Dialictus sp.01  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,29,3,2022,CN-58,CN09,Honey_trap,,,,,3.475990024,,1.05,0.116432914,0.051088503,0.194540868,,,,Solitary,0.026649908,0.7133,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,flaviventris,Friese,1899,Eufriesea flaviventris Friese 1899,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.215823,-50.317763,29.5,62,466,understory,12,11,2019,CNU_441,CN08,Scent_trap,,,,,113.5348111,yes,5.4,11.19215722,12.65427871,8.590664659,cavity,renter,,solitary,5.387912937,3.6191,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,flaviventris,Friese,1899,Eufriesea flaviventris Friese 1899,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.215823,-50.317763,29.5,62,466,understory,12,11,2019,CNU_474,CN08,Scent_trap,,,,eugenol,113.3599058,yes,5.4,11.19215722,12.65427871,8.590664659,cavity,renter,,solitary,5.387912937,3.6191,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,flaviventris,Friese,1899,Eufriesea flaviventris Friese 1899,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.215823,-50.317763,29.5,62,466,canopy,12,11,2019,CNU_475,CN08,Scent_trap,,,,eucalyptol,113.0019172,yes,5.4,11.19215722,12.65427871,8.590664659,cavity,renter,,solitary,5.387912937,3.6191,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,flaviventris,Friese,1899,Eufriesea flaviventris Friese 1899,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.215823,-50.317763,29.5,62,466,understory,12,11,2019,CNU_476,CN08,Scent_trap,,,,vanillin,114.0449525,yes,5.4,11.19215722,12.65427871,8.590664659,cavity,renter,,solitary,5.387912937,3.6191,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,flaviventris,Friese,1899,Eufriesea flaviventris Friese 1899,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,26.2,75,384,understory,13,11,2019,CNU_268,CN09,Scent_trap,,,,,114.0474723,yes,5.4,11.19215722,12.65427871,8.590664659,cavity,renter,,solitary,5.387912937,3.6191,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,flaviventris,Friese,1899,Eufriesea flaviventris Friese 1899,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,27.8,71,625,understory,13,11,2019,CNU_314,CN10,Scent_trap,,,,,114.9626405,yes,5.4,11.19215722,12.65427871,8.590664659,cavity,renter,,solitary,5.387912937,3.6191,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,flaviventris,Friese,1899,Eufriesea flaviventris Friese 1899,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,24.7,83,694,understory,10,11,2019,CNU_21,CN12,Scent_trap,,,,,114.6226185,yes,5.4,11.19215722,12.65427871,8.590664659,cavity,renter,,solitary,5.387912937,3.6191,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,25.1,78,680,understory,13,11,2019,CNU_33,CN02,Scent_trap,,,,methyl salicylate,183.790955,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,25.1,78,680,canopy,13,11,2019,CNU_35,CN02,Scent_trap,,,,methyl salicylate,184.6583414,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,24,68,692,understory,13,11,2019,CNU_143,CN03,Scent_trap,,,,methyl salicylate,183.6736182,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.452847,,,670,understory,25,3,2022,CN-664,CN05,Honey_trap,,,,eugenol,182.6159682,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.452847,25.1,75,670,understory,13,11,2019,CNU_105,CN05,Scent_trap,,,,methyl salicylate,183.7254578,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,29.1,81,412,understory,1,4,2022,CN-916,CN06,Scent_trap,,,,eugenol,183.523866,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,29.1,81,412,understory,1,4,2022,CN-918,CN06,Scent_trap,,,,eugenol,182.4909202,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,29.1,81,412,understory,1,4,2022,CN-919,CN06,Scent_trap,,,,methyl salicylate,183.4603935,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,29.1,81,412,canopy,1,4,2022,CN-920,CN06,Scent_trap,,,,methyl salicylate,184.9701379,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,29.1,81,412,canopy,1,4,2022,CN-921,CN06,Scent_trap,,,,methyl salicylate,183.8302463,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,canopy,10,11,2019,CNU_190,CN06,Scent_trap,,,,methyl salicylate,185.2939561,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,understory,10,11,2019,CNU_207,CN06,Scent_trap,,,,methyl salicylate,184.2465663,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,understory,10,11,2019,CNU_208,CN06,Scent_trap,,,,methyl salicylate,182.8484005,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,canopy,10,11,2019,CNU_209,CN06,Scent_trap,,,,methyl salicylate,182.2173202,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,understory,10,11,2019,CNU_210,CN06,Scent_trap,,,,eugenol,183.2325529,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,canopy,10,11,2019,CNU_211,CN06,Scent_trap,,,,methyl salicylate,184.2309098,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,canopy,10,11,2019,CNU_499,CN06,Scent_trap,,,,methyl salicylate,183.8562399,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.20235,-50.343878,28,HI,603,understory,1,4,2022,CN-1027,CN07,Scent_trap,,,,methyl salicylate,249.5979996,no,7.9,32.3284089,45.54207239,20.71149566,cavity,renter,,solitary,18.49724419,5.2891,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eufriesea,,,ornata,Mocsáry,1896,Eufriesea ornata Mocsáry 1896,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.20235,-50.343878,30.6,64,603,understory,12,11,2019,CNU_123,CN07,Scent_trap,,,,methyl salicylate,182.4787922,no,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,solitary,11.37611294,4.5543,no,NE,NE,
